k,accuracy
249,0.76937100415691
250,0.7731762360226935
251,0.7770271824820368
252,0.78091560123165
253,0.784829262466197
254,0.7887710503258987
255,0.7927230239168651
256,0.7966829940163456
257,0.8006674316331095
258,0.8046499096137945
259,0.8086277459323129
260,0.8126103552026475
261,0.8165947232800649
262,0.820576545151085
263,0.8245564645363428
264,0.8285358298053034
265,0.8325166806890515
266,0.8364875208364406
267,0.8404513891515065
268,0.8444042082455113
269,0.8483448660276929
270,0.8522612899844583
271,0.8561499040835258
272,0.860003453760069
273,0.8638178173418498
274,0.8675906049889757
275,0.8713224988662941
276,0.8750118934430421
277,0.878667387100019
278,0.882300362054022
279,0.885909161214729
280,0.8895102416560581
281,0.8931141370882154
282,0.8967120912617739
283,0.9003047383841501
284,0.9038941900538343
285,0.9074731374677694
286,0.9110381109289329
287,0.9145800876598664
288,0.9180941929729987
289,0.9215795974381549
290,0.9250352043435672
291,0.9284673391379439
292,0.9318560662672442
293,0.9352084510572581
294,0.9385217179065433
295,0.9418049412755146
296,0.9450649490942853
297,0.9483236574877423
298,0.9515860824366092
299,0.9548765767808844
300,0.9581890819816272
301,0.961512398461461
302,0.9648381217150855
303,0.9681522375618985
304,0.9714471202578755
305,0.9747193076611679
306,0.9779679656668262
307,0.9811938215317799
308,0.9843782895448379
309,0.9875072099454768
310,0.9906181455795365
311,0.9937045990874346
312,0.9968455055963759
313,1.0
