k,accuracy
303,0.9698765188399268
304,0.9725800085534775
305,0.9753137089039434
306,0.9782442077076567
307,0.9811090130829212
308,0.9839933271635307
309,0.9871125649453593
310,0.9903262599990217
311,0.9935692184690029
312,0.9967948717959316
313,1.0
